name,phone_code,state_id
BARAO DE COTEGIPE,54,21
BARAO DO TRIUNFO,51,21
BARRA DO QUARAI,55,21
BARRA DO RIBEIRO,51,21
BARRA FUNDA,54,21
BARRACAO,54,21
BARROS CASSAL,54,21
BENTO GONCALVES,54,21
BOA VISTA DAS MISSOES,55,21
BOA VISTA DO BURICA,55,21
BOA VISTA DO CADEADO,55,21
BOA VISTA DO SUL,54,21
BOM JESUS,54,21
BOM PRINCIPIO,51,21
BOM PROGRESSO,55,21
BOM RETIRO DO SUL,51,21
BOQUEIRAO DO LEAO,51,21
BOSSOROCA,55,21
BRAGA,55,21
BROCHIER,51,21
BUTIA,51,21
CACAPAVA DO SUL,55,21
CACEQUI,55,21
CACHOEIRA DO SUL,51,21
CACHOEIRINHA,51,21
CACIQUE DOBLE,54,21
CAIBATE,55,21
CAICARA,55,21
CAMAQUA,51,21
CAMARGO,54,21
CAMBARA DO SUL,54,21
CAMPESTRE DA SERRA,54,21
CAMPINA DAS MISSOES,55,21
CAMPINAS DO SUL,54,21
CAMPO BOM,51,21
CAMPO NOVO,55,21
CAMPOS BORGES,54,21
CANDELARIA,51,21
CANDIDO GODOI,55,21
CANDIOTA,53,21
CANELA,54,21
CANGUCU,53,21
CANOAS,51,21
CAPAO BONITO DO SUL,54,21
CAPAO DA CANOA,51,21
CAPAO DO CIPO,55,21
CAPAO DO LEAO,53,21
CAPELA DE SANTANA,51,21
CAPITAO,51,21
CAPIVARI DO SUL,51,21
CARAA,51,21
CARAZINHO,54,21
CARLOS BARBOSA,54,21
CASCA,54,21
CASEIROS,54,21
CATUIPE,55,21
CAXIAS DO SUL,54,21
CERRITO,53,21
CERRO BRANCO,51,21
CERRO GRANDE,55,21
CERRO GRANDE DO SUL,51,21
CERRO LARGO,55,21
CHAPADA,54,21
CHARQUEADAS,51,21
CHARRUA,54,21
CHIAPETTA,55,21
CHUI,53,21
CIDREIRA,51,21
CIRIACO,54,21
COLINAS,51,21
COLORADO,54,21
CONDOR,55,21
CONSTANTINA,54,21
COQUEIRO BAIXO,51,21
CORONEL BARROS,55,21
CORONEL BICACO,55,21
CORONEL PILAR,54,21
COTIPORA,54,21
COXILHA,54,21
CRISSIUMAL,55,21
CRISTAL,51,21
CRUZ ALTA,55,21
CRUZEIRO DO SUL,51,21
DAVID CANABARRO,54,21
DEZESSEIS DE NOVEMBRO,55,21
DOIS IRMAOS,51,21
DOIS IRMAOS DAS MISSOES,55,21
DOIS LAJEADOS,54,21
DOM FELICIANO,51,21
DOM PEDRITO,53,21
DOM PEDRO DE ALCANTARA,51,21
DONA FRANCISCA,55,21
DOUTOR MAURICIO CARDOSO,55,21
ELDORADO DO SUL,51,21
ENCANTADO,51,21
ENCRUZILHADA DO SUL,51,21
ENGENHO VELHO,54,21
ENTRE RIOS DO SUL,54,21
ENTRE-IJUIS,55,21
EREBANGO,54,21
ERECHIM,54,21
ERNESTINA,54,21
ERVAL GRANDE,54,21
ERVAL SECO,55,21
ESMERALDA,54,21
ESPUMOSO,54,21
ESTACAO,54,21
ESTANCIA VELHA,51,21
ESTEIO,51,21
ESTRELA,51,21
EUGENIO DE CASTRO,55,21
FAGUNDES VARELA,54,21
FARROUPILHA,54,21
FAXINAL DO SOTURNO,55,21
FAXINALZINHO,54,21
FAZENDA VILANOVA,51,21
FELIZ,51,21
FLORES DA CUNHA,54,21
FONTOURA XAVIER,54,21
FORMIGUEIRO,55,21
FORTALEZA DOS VALOS,55,21
FREDERICO WESTPHALEN,55,21
GARIBALDI,54,21
GAURAMA,54,21
GENERAL CAMARA,51,21
GETULIO VARGAS,54,21
GIRUA,55,21
GLORINHA,51,21
GRAMADO,54,21
GRAVATAI,51,21
GUABIJU,54,21
GUAIBA,51,21
GUAPORE,54,21
GUARANI DAS MISSOES,55,21
HARMONIA,51,21
HERVAL,53,21
HORIZONTINA,55,21
HULHA NEGRA,53,21
HUMAITA,55,21
IBARAMA,51,21
IBIACA,54,21
IBIRAIARAS,54,21
IBIRAPUITA,54,21
IBIRUBA,54,21
IGREJINHA,51,21
IJUI,55,21
ILOPOLIS,51,21
IMBE,51,21
IMIGRANTE,51,21
INDEPENDENCIA,55,21
INHACORA,55,21
IPE,54,21
IPIRANGA DO SUL,54,21
IRAI,55,21
ITAARA,55,21
ITACURUBI,55,21
ITAQUI,55,21
ITATI,51,21
ITATIBA DO SUL,54,21
IVORA,55,21
IVOTI,51,21
JABOTICABA,55,21
JACUIZINHO,55,21
JACUTINGA,54,21
JAGUARAO,53,21
JAGUARI,55,21
JAQUIRANA,54,21
JARI,55,21
JOIA,55,21
JULIO DE CASTILHOS,55,21
LAGOA DOS TRES CANTOS,54,21
LAGOA VERMELHA,54,21
LAGOAO,51,21
LAJEADO,51,21
LAVRAS DO SUL,55,21
LIBERATO SALZANO,55,21
LINDOLFO COLLOR,51,21
LINHA NOVA,51,21
MACAMBARA,55,21
MACHADINHO,54,21
MANOEL VIANA,55,21
MAQUINE,51,21
MARAU,54,21
MARCELINO RAMOS,54,21
MARIANA PIMENTEL,51,21
MARIANO MORO,54,21
MARQUES DE SOUZA,51,21
MATA,55,21
MATO CASTELHANO,54,21
MATO LEITAO,51,21
MAXIMILIANO DE ALMEIDA,54,21
MINAS DO LEAO,51,21
MIRAGUAI,55,21
MONTAURI,54,21
MONTE ALEGRE DOS CAMPOS,54,21
MONTE BELO DO SUL,54,21
MONTENEGRO,51,21
MORMACO,54,21
MORRINHOS DO SUL,51,21
MORRO REDONDO,53,21
MORRO REUTER,51,21
MOSTARDAS,51,21
MUCUM,51,21
MULITERNO,54,21
NAO-ME-TOQUE,54,21
NONOAI,54,21
NOVA ALVORADA,54,21
NOVA ARACA,54,21
NOVA BASSANO,54,21
NOVA BOA VISTA,54,21
NOVA BRESCIA,51,21
NOVA ESPERANCA DO SUL,55,21
NOVA HARTZ,51,21
NOVA PADUA,54,21
NOVA PALMA,55,21
NOVA PETROPOLIS,54,21
NOVA PRATA,54,21
NOVA ROMA DO SUL,54,21
NOVA SANTA RITA,51,21
NOVO BARREIRO,55,21
NOVO HAMBURGO,51,21
NOVO MACHADO,55,21
NOVO TIRADENTES,55,21
OSORIO,51,21
PAIM FILHO,54,21
PALMARES DO SUL,51,21
PALMEIRA DAS MISSOES,55,21
PALMITINHO,55,21
PANAMBI,55,21
PANTANO GRANDE,51,21
PARAI,54,21
PARAISO DO SUL,55,21
PARECI NOVO,51,21
PAROBE,51,21
PASSO DO SOBRADO,51,21
PASSO FUNDO,54,21
PAULO BENTO,54,21
PAVERAMA,51,21
PEDRAS ALTAS,53,21
PEDRO OSORIO,53,21
PEJUCARA,55,21
PELOTAS,53,21
PICADA CAFE,54,21
PINHAL,55,21
PINHAL DA SERRA,54,21
PINHAL GRANDE,55,21
PINHEIRINHO DO VALE,55,21
PINHEIRO MACHADO,53,21
PIRAPO,55,21
PIRATINI,53,21
PLANALTO,55,21
POCO DAS ANTAS,51,21
PONTE PRETA,54,21
PORTAO,51,21
PORTO ALEGRE,51,21
PORTO LUCENA,55,21
PORTO MAUA,55,21
PORTO XAVIER,55,21
POUSO NOVO,51,21
PRESIDENTE LUCENA,51,21
PROGRESSO,51,21
PROTASIO ALVES,54,21
PUTINGA,51,21
QUARAI,55,21
QUATRO IRMAOS,54,21
QUEVEDOS,55,21
QUINZE DE NOVEMBRO,54,21
REDENTORA,55,21
RELVADO,51,21
RESTINGA SECA,55,21
RIO GRANDE,53,21
RIO PARDO,51,21
RIOZINHO,51,21
ROCA SALES,51,21
RODEIO BONITO,55,21
ROLANTE,51,21
RONDA ALTA,54,21
RONDINHA,54,21
ROQUE GONZALES,55,21
ROSARIO DO SUL,55,21
SALDANHA MARINHO,55,21
SALTO DO JACUI,55,21
SALVADOR DAS MISSOES,55,21
SALVADOR DO SUL,51,21
SANANDUVA,54,21
SANTA BARBARA DO SUL,55,21
SANTA CLARA DO SUL,51,21
SANTA CRUZ DO SUL,51,21
SANTA MARGARIDA DO SUL,55,21
SANTA MARIA,55,21
SANTA MARIA DO HERVAL,51,21
SANTA ROSA,55,21
SANTA TEREZA,54,21
SANTA VITORIA DO PALMAR,53,21
SANTANA DA BOA VISTA,53,21
SANTANA DO LIVRAMENTO,55,21
SANTIAGO,55,21
SANTO ANGELO,55,21
SANTO ANTONIO DA PATRULHA,51,21
SANTO ANTONIO DAS MISSOES,55,21
SANTO ANTONIO DO PALMA,54,21
SANTO ANTONIO DO PLANALTO,54,21
SANTO AUGUSTO,55,21
SANTO CRISTO,55,21
SANTO EXPEDITO DO SUL,54,21
SAO BORJA,55,21
SAO DOMINGOS DO SUL,54,21
SAO FRANCISCO DE ASSIS,55,21
SAO FRANCISCO DE PAULA,54,21
SAO GABRIEL,55,21
SAO JERONIMO,51,21
SAO JOAO DA URTIGA,54,21
SAO JOAO DO POLESINE,55,21
SAO JORGE,54,21
SAO JOSE DAS MISSOES,55,21
SAO JOSE DO HERVAL,54,21
SAO JOSE DO HORTENCIO,51,21
SAO JOSE DO INHACORA,55,21
SAO JOSE DO NORTE,53,21
SAO JOSE DO OURO,54,21
SAO JOSE DOS AUSENTES,54,21
SAO LEOPOLDO,51,21
SAO LOURENCO DO SUL,53,21
SAO LUIZ GONZAGA,55,21
SAO MARCOS,54,21
SAO MARTINHO,55,21
SAO MARTINHO DA SERRA,55,21
SAO MIGUEL DAS MISSOES,55,21
SAO NICOLAU,55,21
SAO PAULO DAS MISSOES,55,21
SAO PEDRO DAS MISSOES,55,21
SAO PEDRO DO BUTIA,55,21
SAO PEDRO DO SUL,55,21
SAO SEBASTIAO DO CAI,51,21
SAO SEPE,55,21
SAO VALENTIM,54,21
SAO VALENTIM DO SUL,54,21
SAO VENDELINO,51,21
SAO VICENTE DO SUL,55,21
SAPIRANGA,51,21
SAPUCAIA DO SUL,51,21
SARANDI,54,21
SEBERI,55,21
SEDE NOVA,55,21
SEGREDO,51,21
SELBACH,54,21
SENADOR SALGADO FILHO,55,21
SENTINELA DO SUL,51,21
SERAFINA CORREA,54,21
SERIO,51,21
SERTAO,54,21
SERTAO SANTANA,51,21
SEVERIANO DE ALMEIDA,54,21
SILVEIRA MARTINS,55,21
SINIMBU,51,21
SOBRADINHO,51,21
SOLEDADE,54,21
TABAI,51,21
TAPEJARA,54,21
TAPERA,54,21
TAPES,51,21
TAQUARA,51,21
TAQUARI,51,21
TAQUARUCU DO SUL,55,21
TAVARES,51,21
TENENTE PORTELA,55,21
TERRA DE AREIA,51,21
TEUTONIA,51,21
TIO HUGO,54,21
TOROPI,55,21
TORRES,51,21
TRAMANDAI,51,21
TRAVESSEIRO,51,21
TRES ARROIOS,54,21
TRES CACHOEIRAS,51,21
TRES COROAS,51,21
TRES DE MAIO,55,21
TRES FORQUILHAS,51,21
TRES PALMEIRAS,54,21
TRES PASSOS,55,21
TRINDADE DO SUL,54,21
TRIUNFO,51,21
TUCUNDUVA,55,21
TUNAS,51,21
TUPANCIRETA,55,21
TUPANDI,51,21
TUPARENDI,55,21
TURUCU,53,21
UNIAO DA SERRA,54,21
URUGUAIANA,55,21
VACARIA,54,21
VALE DO SOL,51,21
VALE REAL,51,21
VALE VERDE,51,21
VANINI,54,21
VENANCIO AIRES,51,21
VERA CRUZ,51,21
VERANOPOLIS,54,21
VESPASIANO CORREA,51,21
VIADUTOS,54,21
VIAMAO,51,21
VICENTE DUTRA,55,21
VICTOR GRAEFF,54,21
VILA FLORES,54,21
VILA LANGARO,54,21
VILA MARIA,54,21
VILA NOVA DO SUL,55,21
VISTA ALEGRE,55,21
VISTA ALEGRE DO PRATA,54,21
VISTA GAUCHA,55,21
XANGRI-LA,51,21
ABDON BATISTA,49,24
ABELARDO LUZ,49,24
AGROLANDIA,47,24
AGRONOMICA,47,24
AGUA DOCE,49,24
AGUAS DE CHAPECO,49,24
AGUAS FRIAS,49,24
AGUAS MORNAS,48,24
ALFREDO WAGNER,48,24
ALTO BELA VISTA,49,24
ANCHIETA,49,24
ANGELINA,48,24
ANITA GARIBALDI,49,24
ANITAPOLIS,48,24
ANTONIO CARLOS,48,24
APIUNA,47,24
ARABUTA,49,24
ARAQUARI,47,24
ARARANGUA,48,24
ARMAZEM,48,24
ARROIO TRINTA,49,24
ARVOREDO,49,24
ASCURRA,47,24
ATALANTA,47,24
AURORA,47,24
BALNEARIO ARROIO DO SILVA,48,24
BALNEARIO BARRA DO SUL,47,24
BALNEARIO CAMBORIU,47,24
BALNEARIO GAIVOTA,48,24
BANDEIRANTE,49,24
BARRA BONITA,49,24
BARRA VELHA,47,24
BELA VISTA DO TOLDO,47,24
BELMONTE,49,24
BENEDITO NOVO,47,24
BIGUACU,48,24
BLUMENAU,47,24
BOCAINA DO SUL,49,24
BOM JARDIM DA SERRA,49,24
BOM JESUS,49,24
BOM JESUS DO OESTE,49,24
BOM RETIRO,49,24
BOMBINHAS,47,24
BOTUVERA,47,24
BRACO DO NORTE,48,24
BRACO DO TROMBUDO,47,24
BRUNOPOLIS,49,24
BRUSQUE,47,24
CACADOR,49,24
CAIBI,49,24
CALMON,49,24
CAMBORIU,47,24
CAMPO ALEGRE,47,24
CAMPO BELO DO SUL,49,24
CAMPO ERE,49,24
CAMPOS NOVOS,49,24
CANELINHA,48,24
CANOINHAS,47,24
CAPAO ALTO,49,24
CAPINZAL,49,24
CAPIVARI DE BAIXO,48,24
CATANDUVAS,49,24
CAXAMBU DO SUL,49,24
CELSO RAMOS,49,24
CERRO NEGRO,49,24
CHAPADAO DO LAGEADO,47,24
CHAPECO,49,24
COCAL DO SUL,48,24
CONCORDIA,49,24
CORDILHEIRA ALTA,49,24
CORONEL FREITAS,49,24
CORONEL MARTINS,49,24
CORREIA PINTO,49,24
CORUPA,47,24
CRICIUMA,48,24
CUNHA PORA,49,24
CUNHATAI,49,24
CURITIBANOS,49,24
DESCANSO,49,24
DIONISIO CERQUEIRA,49,24
DONA EMMA,47,24
DOUTOR PEDRINHO,47,24
ENTRE RIOS,49,24
ERMO,48,24
ERVAL VELHO,49,24
FAXINAL DOS GUEDES,49,24
FLOR DO SERTAO,49,24
FLORIANOPOLIS,48,24
FORMOSA DO SUL,49,24
FORQUILHINHA,48,24
FRAIBURGO,49,24
FREI ROGERIO,49,24
GALVAO,49,24
GAROPABA,48,24
GARUVA,47,24
GASPAR,47,24
GOVERNADOR CELSO RAMOS,48,24
GRAO PARA,48,24
GRAVATAL,48,24
GUABIRUBA,47,24
GUARACIABA,49,24
GUARAMIRIM,47,24
GUARUJA DO SUL,49,24
GUATAMBU,49,24
HERVAL D'OESTE,49,24
IBIAM,49,24
IBICARE,49,24
IBIRAMA,47,24
ICARA,48,24
ILHOTA,47,24
IMARUI,48,24
IMBITUBA,48,24
IMBUIA,47,24
INDAIAL,47,24
IOMERE,49,24
IPIRA,49,24
IPORA DO OESTE,49,24
IPUACU,49,24
IPUMIRIM,49,24
IRACEMINHA,49,24
IRANI,49,24
IRATI,49,24
IRINEOPOLIS,47,24
ITA,49,24
ITAIOPOLIS,47,24
ITAJAI,47,24
ITAPEMA,47,24
ITAPIRANGA,49,24
ITAPOA,47,24
ITUPORANGA,47,24
JABORA,49,24
JACINTO MACHADO,48,24
JAGUARUNA,48,24
JARAGUA DO SUL,47,24
JARDINOPOLIS,49,24
JOACABA,49,24
JOINVILLE,47,24
JOSE BOITEUX,47,24
JUPIA,49,24
LACERDOPOLIS,49,24
LAGES,49,24
LAGUNA,48,24
LAJEADO GRANDE,49,24
LAURENTINO,47,24
LAURO MULLER,48,24
LEBON REGIS,49,24
LEOBERTO LEAL,48,24
LINDOIA DO SUL,49,24
LONTRAS,47,24
LUIZ ALVES,47,24
LUZERNA,49,24
MACIEIRA,49,24
MAFRA,47,24
MAJOR GERCINO,48,24
MAJOR VIEIRA,47,24
MARACAJA,48,24
MARAVILHA,49,24
MAREMA,49,24
MASSARANDUBA,47,24
MATOS COSTA,49,24
MELEIRO,48,24
MIRIM DOCE,47,24
MODELO,49,24
MONDAI,49,24
MONTE CARLO,49,24
MONTE CASTELO,47,24
MORRO DA FUMACA,48,24
MORRO GRANDE,48,24
NAVEGANTES,47,24
NOVA ERECHIM,49,24
NOVA ITABERABA,49,24
NOVA TRENTO,48,24
NOVA VENEZA,48,24
NOVO HORIZONTE,49,24
ORLEANS,48,24
OTACILIO COSTA,49,24
OURO VERDE,49,24
PAIAL,49,24
PAINEL,49,24
PALHOCA,48,24
PALMA SOLA,49,24
PALMEIRA,49,24
PALMITOS,49,24
PAPANDUVA,47,24
PARAISO,49,24
PASSO DE TORRES,48,24
PASSOS MAIA,49,24
PAULO LOPES,48,24
PEDRAS GRANDES,48,24
PENHA,47,24
PERITIBA,49,24
PETROLANDIA,47,24
PICARRAS,47,24
PINHALZINHO,49,24
PINHEIRO PRETO,49,24
PIRATUBA,49,24
PLANALTO ALEGRE,49,24
POMERODE,47,24
PONTE ALTA,49,24
PONTE ALTA DO NORTE,49,24
PONTE SERRADA,49,24
PORTO BELO,47,24
PORTO UNIAO,42,24
PORTO UNIAO,49,24
POUSO REDONDO,47,24
PRAIA GRANDE,48,24
PRESIDENTE CASTELO BRANCO,49,24
PRESIDENTE GETULIO,47,24
PRESIDENTE NEREU,47,24
PRINCESA,49,24
QUILOMBO,49,24
RANCHO QUEIMADO,48,24
RIO DAS ANTAS,49,24
RIO DO CAMPO,47,24
RIO DO OESTE,47,24
RIO DO SUL,47,24
RIO DOS CEDROS,47,24
RIO FORTUNA,48,24
RIO NEGRINHO,47,24
RIO RUFINO,49,24
RIQUEZA,49,24
RODEIO,47,24
ROMELANDIA,49,24
SALETE,47,24
SALTINHO,49,24
SALTO VELOSO,49,24
SANGAO,48,24
SANTA CECILIA,49,24
SANTA HELENA,49,24
SANTA ROSA DE LIMA,48,24
SANTA ROSA DO SUL,48,24
SANTA TEREZINHA,47,24
SANTA TEREZINHA DO PROGRESSO,49,24
SANTIAGO DO SUL,49,24
SANTO AMARO DA IMPERATRIZ,48,24
SAO BENTO DO SUL,47,24
SAO BERNARDINO,49,24
SAO BONIFACIO,48,24
SAO CARLOS,49,24
SAO CRISTOVAO DO SUL,49,24
SAO DOMINGOS,49,24
SAO FRANCISCO DO SUL,47,24
SAO JOAO BATISTA,48,24
SAO JOAO DO ITAPERIU,47,24
SAO JOAO DO OESTE,49,24
SAO JOAO DO SUL,48,24
SAO JOAQUIM,49,24
SAO JOSE,48,24
SAO JOSE DO CEDRO,49,24
SAO JOSE DO CERRITO,49,24
SAO LOURENCO DO OESTE,49,24
SAO LUDGERO,48,24
SAO MARTINHO,48,24
SAO MIGUEL DA BOA VISTA,49,24
SAO MIGUEL DO OESTE,49,24
SAO PEDRO DE ALCANTARA,48,24
SAUDADES,49,24
SCHROEDER,47,24
SEARA,49,24
SERRA ALTA,49,24
SIDEROPOLIS,48,24
SOMBRIO,48,24
SUL BRASIL,49,24
TAIO,47,24
TANGARA,49,24
TIGRINHOS,49,24
TIJUCAS,48,24
TIMBE DO SUL,48,24
TIMBO,47,24
TIMBO GRANDE,49,24
TRES BARRAS,47,24
TREVISO,48,24
TREZE DE MAIO,48,24
TREZE TILIAS,49,24
TROMBUDO CENTRAL,47,24
TUBARAO,48,24
TUNAPOLIS,49,24
TURVO,48,24
UNIAO DO OESTE,49,24
URUBICI,49,24
URUPEMA,49,24
URUSSANGA,48,24
VARGEAO,49,24
VARGEM,49,24
VARGEM BONITA,49,24
VIDAL RAMOS,47,24
VIDEIRA,49,24
VITOR MEIRELES,47,24
WITMARSUM,47,24
XANXERE,49,24
XAVANTINA,49,24
XAXIM,49,24
ZORTEA,49,24
AMPARO DE SAO FRANCISCO,79,26
AQUIDABA,79,26
ARACAJU,79,26
ARAUA,79,26
AREIA BRANCA,79,26
BARRA DOS COQUEIROS,79,26
BOQUIM,79,26
BREJO GRANDE,79,26
CAMPO DO BRITO,79,26
CANHOBA,79,26
CANINDE DE SAO FRANCISCO,79,26
CAPELA,79,26
CARIRA,79,26
CARMOPOLIS,79,26
CEDRO DE SAO JOAO,79,26
CRISTINAPOLIS,79,26
CUMBE,79,26
DIVINA PASTORA,79,26
ESTANCIA,79,26
FEIRA NOVA,79,26
FREI PAULO,79,26
GARARU,79,26
GENERAL MAYNARD,79,26
GRACHO CARDOSO,79,26
ILHA DAS FLORES,79,26
INDIAROBA,79,26
ITABAIANA,79,26
ITABAIANINHA,79,26
ITABI,79,26
ITAPORANGA D'AJUDA,79,26
JAPARATUBA,79,26
JAPOATA,79,26
LAGARTO,79,26
LARANJEIRAS,79,26
MALHADA DOS BOIS,79,26
MALHADOR,79,26
MARUIM,79,26
MOITA BONITA,79,26
MONTE ALEGRE DE SERGIPE,79,26
MURIBECA,79,26
NEOPOLIS,79,26
NOSSA SENHORA APARECIDA,79,26
NOSSA SENHORA DA GLORIA,79,26
NOSSA SENHORA DAS DORES,79,26
NOSSA SENHORA DE LOURDES,79,26
NOSSA SENHORA DO SOCORRO,79,26
PACATUBA,79,26
PEDRA MOLE,79,26
PEDRINHAS,79,26
PINHAO,79,26
PIRAMBU,79,26
POCO REDONDO,79,26
POCO VERDE,79,26
PORTO DA FOLHA,79,26
PROPRIA,79,26
RIACHAO DO DANTAS,79,26
RIACHUELO,79,26
RIBEIROPOLIS,79,26
ROSARIO DO CATETE,79,26
SALGADO,79,26
SANTA LUZIA DO ITANHY,79,26
SANTA ROSA DE LIMA,79,26
SANTANA DO SAO FRANCISCO,79,26
SANTO AMARO DAS BROTAS,79,26
SAO CRISTOVAO,79,26
SAO DOMINGOS,79,26
SAO FRANCISCO,79,26
SAO MIGUEL DO ALEIXO,79,26
SIMAO DIAS,79,26
SIRIRI,79,26
TELHA,79,26
TOBIAS BARRETO,79,26
TOMAR DO GERU,79,26
UMBAUBA,79,26
ADAMANTINA,18,25
ADOLFO,17,25
AGUAI,19,25
AGUAS DA PRATA,19,25
AGUAS DE LINDOIA,19,25
AGUAS DE SANTA BARBARA,14,25
AGUAS DE SAO PEDRO,19,25
AGUDOS,14,25
ALAMBARI,15,25
ALFREDO MARCONDES,18,25
ALTAIR,17,25
ALTINOPOLIS,16,25
ALTO ALEGRE,18,25
ALUMINIO,11,25
ALVARES FLORENCE,17,25
ALVARES MACHADO,18,25
ALVARO DE CARVALHO,14,25
ALVINLANDIA,14,25
AMERICANA,19,25
AMERICO BRASILIENSE,16,25
AMERICO DE CAMPOS,17,25
AMPARO,19,25
ANALANDIA,19,25
ANDRADINA,18,25
ANGATUBA,15,25
ANHEMBI,14,25
ANHUMAS,18,25
APARECIDA,12,25
APARECIDA D'OESTE,17,25
APIAI,15,25
ARACARIGUAMA,11,25
ARACATUBA,18,25
ARACOIABA DA SERRA,15,25
ARAMINA,16,25
ARANDU,14,25
ARAPEI,12,25
ARARAQUARA,16,25
ARARAS,19,25
ARCO-IRIS,14,25
AREALVA,14,25
AREIAS,12,25
AREIOPOLIS,14,25
ARIRANHA,17,25
ARTUR NOGUEIRA,19,25
ARUJA,11,25
ASPASIA,17,25
ASSIS,18,25
ATIBAIA,11,25
AURIFLAMA,17,25
AVAI,14,25
AVANHANDAVA,18,25
AVARE,14,25
BADY BASSITT,17,25
BALBINOS,14,25
BALSAMO,17,25
BANANAL,12,25
BARAO DE ANTONINA,15,25
BARBOSA,18,25
BARIRI,14,25
BARRA BONITA,14,25
BARRA DO CHAPEU,15,25
BARRA DO TURVO,15,25
BARRETOS,17,25
BARRINHA,16,25
BARUERI,11,25
BASTOS,14,25
BATATAIS,16,25
BAURU,14,25
BEBEDOURO,17,25
BENTO DE ABREU,18,25
BERNARDINO DE CAMPOS,14,25
BERTIOGA,13,25
BILAC,18,25
BIRIGUI,18,25
BIRITIBA-MIRIM,11,25
BOA ESPERANCA DO SUL,16,25
BOCAINA,14,25
BOFETE,14,25
BOITUVA,15,25
BOM JESUS DOS PERDOES,11,25
BOM SUCESSO DE ITARARE,15,25
BORA,18,25
BORACEIA,14,25
BORBOREMA,16,25
BOREBI,14,25
BOTUCATU,14,25
BRAGANCA PAULISTA,11,25
BRAUNA,18,25
BREJO ALEGRE,18,25
BRODOWSKI,16,25
BROTAS,14,25
BURI,15,25
BURITAMA,18,25
BURITIZAL,16,25
CABRALIA PAULISTA,14,25
CABREUVA,11,25
CACAPAVA,12,25
CACHOEIRA PAULISTA,12,25
CACONDE,19,25
CAFELANDIA,14,25
CAIABU,18,25
CAIEIRAS,11,25
CAIUA,18,25
CAJAMAR,11,25
CAJATI,13,25
CAJOBI,17,25
CAJURU,16,25
CAMPINA DO MONTE ALEGRE,15,25
CAMPINAS,19,25
CAMPO LIMPO PAULISTA,11,25
CAMPOS DO JORDAO,12,25
CAMPOS NOVOS PAULISTA,14,25
CANANEIA,13,25
CANAS,12,25
CANDIDO MOTA,18,25
CANDIDO RODRIGUES,16,25
CANITAR,14,25
CAPAO BONITO,15,25
CAPELA DO ALTO,15,25
CAPIVARI,19,25
CARAGUATATUBA,12,25
CARAPICUIBA,11,25
CARDOSO,17,25
CASA BRANCA,19,25
CASSIA DOS COQUEIROS,16,25
CASTILHO,18,25
CATANDUVA,17,25
CATIGUA,17,25
CEDRAL,17,25
CERQUEIRA CESAR,14,25
CERQUILHO,15,25
CESARIO LANGE,15,25
CHARQUEADA,19,25
CHAVANTES,14,25
CIABYTE,11,25
CLEMENTINA,18,25
COLINA,17,25
COLOMBIA,17,25
CONCHAL,19,25
CONCHAS,14,25
CORDEIROPOLIS,19,25
COROADOS,18,25
CORONEL MACEDO,14,25
CORUMBATAI,19,25
COSMOPOLIS,19,25
COSMORAMA,17,25
COTIA,11,25
CRAVINHOS,16,25
CRISTAIS PAULISTA,16,25
CRUZALIA,18,25
CRUZEIRO,12,25
CUBATAO,13,25
CUNHA,12,25
DESCALVADO,19,25
DIADEMA,11,25
DIRCE REIS,17,25
DIVINOLANDIA,19,25
DOBRADA,16,25
DOIS CORREGOS,14,25
DOLCINOPOLIS,17,25
DOURADO,16,25
DRACENA,18,25
DUARTINA,14,25
DUMONT,16,25
ECHAPORA,18,25
ELDORADO,13,25
ELIAS FAUSTO,19,25
ELISIARIO,17,25
EMBAUBA,17,25
EMBU,11,25
EMBU-GUACU,11,25
EMILIANOPOLIS,18,25
ENGENHEIRO COELHO,19,25
ESPIRITO SANTO DO PINHAL,19,25
ESPIRITO SANTO DO TURVO,14,25
ESTIVA GERBI,19,25
ESTRELA DO NORTE,18,25
ESTRELA D'OESTE,17,25
EUCLIDES DA CUNHA PAULISTA,18,25
FARTURA,14,25
FERNANDO PRESTES,16,25
FERNANDOPOLIS,17,25
FERNAO,14,25
FERRAZ DE VASCONCELOS,11,25
FLORA RICA,18,25
FLOREAL,17,25
FLORIDA PAULISTA,18,25
FLORINIA,18,25
FRANCA,16,25
FRANCISCO MORATO,11,25
FRANCO DA ROCHA,11,25
GABRIEL MONTEIRO,18,25
GALIA,14,25
GARCA,14,25
GASTAO VIDIGAL,17,25
GAVIAO PEIXOTO,16,25
GENERAL SALGADO,17,25
GETULINA,14,25
GLICERIO,18,25
GUAICARA,14,25
GUAIMBE,14,25
GUAIRA,17,25
GUAPIACU,17,25
GUAPIARA,15,25
GUARA,16,25
GUARACAI,18,25
GUARACI,17,25
GUARANI D'OESTE,17,25
GUARANTA,14,25
GUARARAPES,18,25
GUARAREMA,11,25
GUARATINGUETA,12,25
GUAREI,15,25
GUARIBA,16,25
GUARUJA,13,25
GUARULHOS,11,25
GUATAPARA,16,25
GUZOLANDIA,17,25
HERCULANDIA,14,25
HOLAMBRA,19,25
HORTOLANDIA,19,25
IACANGA,14,25
IACRI,14,25
IARAS,14,25
IBATE,16,25
IBIRA,17,25
IBIRAREMA,14,25
IBITINGA,16,25
IBIUNA,15,25
ICEM,17,25
IEPE,18,25
IGARACU DO TIETE,14,25
IGARAPAVA,16,25
IGARATA,11,25
